,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
6052,225.0,43.0,1.0,35.0,737.0,4807.87,0.01,76.45,62.89,367569.05,1.6,20420.5,191,8,14,6,30,62,421,316,77,False
6053,13.0,4.0,3.0,1.0,25.0,104.25,0.13,8.0,13.03,833.99,0.03,46.33,10,0,1,0,12,6,17,8,7,False
6054,69.0,4.0,1.0,2.0,103.0,500.37,0.09,11.05,45.27,5530.43,0.17,307.25,41,15,11,0,10,19,61,42,7,True
6055,156.0,22.0,15.0,16.0,458.0,2768.33,0.02,59.8,46.29,165546.28,0.92,9197.02,114,12,25,1,26,40,274,184,42,True
6056,23.0,2.0,1.0,1.0,42.0,178.41,0.08,12.86,13.88,2293.88,0.06,127.44,16,0,3,0,12,7,27,15,3,False
6057,83.0,7.0,1.0,5.0,279.0,1627.38,0.05,21.81,74.6,35499.51,0.54,1972.2,66,5,7,3,14,43,145,134,13,False
6058,5.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,1,0,3,2,3,2,1,False
6059,18.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9,False
6060,20.0,4.0,3.0,3.0,46.0,210.91,0.11,8.86,23.79,1869.41,0.07,103.86,14,0,4,0,13,11,31,15,7,True
6061,32.0,2.0,1.0,2.0,157.0,851.92,0.08,12.2,69.81,10396.13,0.28,577.56,23,3,4,0,11,32,86,71,3,True
6062,9.0,1.0,1.0,1.0,19.0,68.11,0.31,3.21,21.19,218.94,0.02,12.16,4,0,1,0,5,7,10,9,1,False
6063,16.0,3.0,1.0,2.0,63.0,284.98,0.05,18.85,15.12,5371.96,0.09,298.44,12,0,2,0,13,10,34,29,5,True
6064,43.0,6.0,1.0,6.0,181.0,870.13,0.04,23.94,36.34,20831.97,0.29,1157.33,35,0,6,0,11,17,107,74,11,False
6065,29.0,3.0,3.0,2.0,83.0,422.26,0.05,18.37,22.99,7755.5,0.14,430.86,20,0,5,0,19,15,54,29,5,False
6066,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3,2,3,2,1,False
6067,31.0,6.0,4.0,5.0,102.0,539.11,0.04,22.63,23.82,12200.93,0.18,677.83,24,0,5,0,20,19,59,43,11,False
6068,15.0,2.0,1.0,2.0,50.0,237.74,0.09,10.77,22.08,2560.32,0.08,142.24,12,0,1,0,14,13,30,20,3,False
6069,7.0,1.0,1.0,1.0,16.0,55.35,0.34,2.92,18.98,161.44,0.02,8.97,4,0,1,0,5,6,9,7,1,False
6070,37.0,3.0,1.0,3.0,114.0,602.54,0.08,13.0,46.35,7832.97,0.2,435.16,31,0,2,1,13,26,62,52,5,False
6071,7.0,1.0,1.0,1.0,14.0,48.43,0.28,3.6,13.45,174.36,0.02,9.69,4,0,1,0,6,5,8,6,1,False
6072,423.0,16.0,1.0,15.0,1922.0,14534.63,0.02,57.0,254.99,828473.91,4.84,46026.33,392,4,24,1,21,168,1010,912,31,False
6073,12.0,4.0,1.0,1.0,35.0,143.06,0.22,4.5,31.79,643.78,0.05,35.77,9,0,1,0,9,8,27,8,5,False
6074,43.0,7.0,1.0,7.0,126.0,624.23,0.04,25.78,24.21,16093.4,0.21,894.08,28,10,3,0,15,16,71,55,13,False
6075,36.0,5.0,1.0,1.0,63.0,284.98,0.06,17.89,15.93,5098.05,0.09,283.23,23,5,6,0,14,9,40,23,9,False
6076,10.0,1.0,1.0,1.0,18.0,68.53,0.29,3.5,19.58,239.86,0.02,13.33,5,1,2,0,7,7,11,7,1,False
6077,11.0,2.0,1.0,2.0,20.0,74.01,0.21,4.67,15.86,345.37,0.02,19.19,8,0,1,0,7,6,12,8,3,False
6078,43.0,7.0,3.0,4.0,97.0,493.48,0.08,12.0,41.12,5921.81,0.16,328.99,31,5,3,0,12,22,53,44,13,True
6079,14.0,3.0,1.0,3.0,33.0,109.62,0.07,14.0,7.83,1534.73,0.04,85.26,11,0,1,0,7,3,21,12,5,False
6080,233.0,32.0,8.0,15.0,890.0,6058.55,0.02,58.45,103.66,354104.19,2.02,19672.45,200,11,19,0,27,85,522,368,63,False
6081,4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2,0,0,0,4,4,5,4,1,False
6082,28.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,25,True
6083,7.0,2.0,1.0,1.0,12.0,39.86,0.21,4.67,8.54,186.03,0.01,10.33,5,0,0,0,7,3,8,4,3,True
6084,5.0,1.0,1.0,1.0,13.0,41.21,0.2,5.0,8.24,206.05,0.01,11.45,3,0,0,0,6,3,8,5,1,False
6085,25.0,7.0,7.0,6.0,99.0,499.4,0.05,20.24,24.68,10105.41,0.17,561.41,22,0,1,0,16,17,56,43,13,False
6086,5.0,1.0,1.0,1.0,13.0,44.97,0.33,3.0,14.99,134.92,0.01,7.5,3,0,0,0,6,5,8,5,1,True
6087,56.0,12.0,3.0,2.0,95.0,470.65,0.05,21.25,22.15,10001.28,0.16,555.63,48,0,2,0,17,14,60,35,18,False
6088,13.0,1.0,1.0,1.0,41.0,174.17,0.14,7.2,24.19,1253.99,0.06,69.67,9,0,1,0,9,10,25,16,1,False
6089,7.0,1.0,1.0,1.0,25.0,89.62,0.22,4.5,19.92,403.31,0.03,22.41,5,0,0,0,6,6,16,9,1,False
6090,19.0,2.0,1.0,2.0,21.0,79.95,0.33,3.0,26.65,239.86,0.03,13.33,8,6,3,0,6,8,13,8,3,False
6091,81.0,6.0,1.0,6.0,200.0,1104.71,0.1,9.58,115.33,10581.98,0.37,587.89,41,29,7,2,8,38,109,91,11,True
6092,15.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11,False
6093,21.0,5.0,1.0,4.0,72.0,342.35,0.08,13.2,25.94,4519.05,0.11,251.06,18,0,1,0,12,15,39,33,9,False
6094,88.0,15.0,14.0,14.0,298.0,1760.25,0.03,29.62,59.44,52130.58,0.59,2896.14,64,8,12,2,21,39,188,110,29,False
6095,7.0,1.0,1.0,1.0,13.0,43.19,0.27,3.75,11.52,161.94,0.01,9.0,3,1,1,0,6,4,8,5,1,False
6096,66.0,10.0,3.0,9.0,247.0,1434.42,0.04,26.7,53.72,38298.92,0.48,2127.72,49,4,10,1,21,35,158,89,19,False
6097,5.0,1.0,1.0,1.0,15.0,42.11,0.16,6.25,6.74,263.19,0.01,14.62,3,0,0,0,5,2,10,5,1,False
6098,15.0,3.0,1.0,2.0,58.0,269.34,0.11,8.77,30.71,2361.94,0.09,131.22,11,0,2,0,12,13,39,19,5,True
6099,27.0,6.0,4.0,6.0,64.0,314.04,0.07,14.29,21.98,4486.3,0.1,249.24,21,0,4,0,16,14,39,25,11,True
6100,28.0,3.0,1.0,3.0,65.0,301.85,0.07,13.38,22.55,4040.15,0.1,224.45,18,0,8,0,12,13,36,29,5,False
6101,11.0,2.0,1.0,1.0,17.0,58.81,0.29,3.5,16.8,205.84,0.02,11.44,8,0,0,1,7,4,13,4,3,False
6102,89.0,16.0,14.0,13.0,285.0,1624.63,0.03,37.26,43.6,60530.39,0.54,3362.8,67,10,10,0,21,31,175,110,31,True
6103,32.0,3.0,3.0,2.0,83.0,399.01,0.05,19.0,21.0,7581.2,0.13,421.18,15,12,5,0,14,14,45,38,5,False
6104,30.0,5.0,1.0,3.0,80.0,396.34,0.06,16.39,24.18,6497.07,0.13,360.95,22,3,5,0,17,14,53,27,9,False
6105,15.0,1.0,1.0,1.0,145.0,725.0,0.19,5.14,140.97,3728.57,0.24,207.14,13,0,0,0,4,28,73,72,1,False
6106,14.0,2.0,1.0,1.0,44.0,190.16,0.06,15.79,12.05,3001.89,0.06,166.77,10,0,2,0,13,7,27,17,3,False
6107,42.0,15.0,10.0,7.0,194.0,995.08,0.02,50.25,19.8,50002.82,0.33,2777.93,29,6,2,3,21,14,127,67,29,True
6108,15.0,2.0,1.0,2.0,22.0,81.41,0.24,4.08,19.94,332.42,0.03,18.47,11,1,1,0,7,6,15,7,3,False
6109,14.0,1.0,1.0,1.0,57.0,254.19,0.16,6.07,41.9,1542.07,0.08,85.67,9,0,3,0,7,15,31,26,1,False
6110,10.0,1.0,1.0,1.0,19.0,63.12,0.25,4.0,15.78,252.47,0.02,14.03,7,0,1,0,5,5,11,8,1,False
6111,24.0,2.0,1.0,2.0,85.0,354.44,0.05,18.75,18.9,6645.82,0.12,369.21,18,0,4,0,10,8,55,30,3,False
6112,107.0,10.0,4.0,7.0,336.0,2023.52,0.02,43.0,47.06,87011.17,0.67,4833.95,74,17,13,0,26,39,207,129,18,True
6113,48.0,7.0,5.0,2.0,93.0,469.13,0.04,23.75,19.75,11141.81,0.16,618.99,25,4,14,3,19,14,58,35,13,False
6114,20.0,5.0,4.0,3.0,72.0,360.0,0.09,11.29,31.89,4064.21,0.12,225.79,17,0,1,0,13,19,39,33,9,False
6115,143.0,60.0,57.0,54.0,702.0,4612.04,0.03,39.73,116.09,183235.05,1.54,10179.72,134,0,5,2,21,74,422,280,119,False
6116,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3,2,3,2,1,False
6117,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
6118,35.0,6.0,1.0,5.0,99.0,555.86,0.06,18.13,30.65,10080.24,0.19,560.01,35,0,0,0,23,26,58,41,7,False
6119,43.0,11.0,1.0,10.0,235.0,1290.59,0.07,14.56,88.65,18789.41,0.43,1043.85,30,0,10,0,11,34,145,90,21,True
6120,70.0,3.0,1.0,3.0,364.0,1836.16,0.02,40.95,44.84,75190.73,0.61,4177.26,58,6,4,0,13,20,238,126,5,False
6121,13.0,1.0,1.0,1.0,31.0,131.69,0.2,4.95,26.6,651.84,0.04,36.21,6,0,3,0,9,10,20,11,1,False
6122,28.0,4.0,4.0,2.0,66.0,320.63,0.06,15.55,20.63,4984.29,0.11,276.9,20,0,6,0,18,11,47,19,7,False
6123,5.0,1.0,1.0,1.0,10.0,33.22,0.29,3.5,9.49,116.27,0.01,6.46,3,0,0,0,7,3,7,3,1,False
6124,26.0,4.0,1.0,2.0,85.0,394.73,0.05,19.5,20.24,7697.19,0.13,427.62,20,0,3,0,13,12,49,36,7,False
6125,14.0,3.0,3.0,1.0,29.0,123.19,0.07,14.0,8.8,1724.66,0.04,95.81,10,1,1,0,14,5,19,10,5,False
6126,60.0,16.0,7.0,6.0,189.0,1005.84,0.02,48.03,20.94,48310.12,0.34,2683.9,43,1,11,3,23,17,122,71,31,True
6127,14.0,2.0,1.0,2.0,58.0,258.64,0.08,12.0,21.55,3103.76,0.09,172.43,11,0,1,0,12,10,38,20,3,False
6128,70.0,1.0,1.0,1.0,450.0,2860.9,0.06,16.97,168.57,48553.53,0.95,2697.42,52,0,16,0,12,70,252,198,1,True
6129,5.0,1.0,1.0,1.0,15.0,51.89,0.34,2.92,17.79,151.35,0.02,8.41,3,0,0,0,5,6,8,7,1,False
6130,12.0,1.0,1.0,1.0,24.0,96.0,0.2,5.0,19.2,480.0,0.03,26.67,8,0,2,0,8,8,14,10,1,False
6131,24.0,3.0,1.0,2.0,73.0,315.5,0.05,20.25,15.58,6388.89,0.11,354.94,18,0,3,1,12,8,46,27,5,True
6132,8.0,2.0,1.0,2.0,14.0,46.51,0.22,4.5,10.33,209.28,0.02,11.63,5,0,1,0,6,4,8,6,3,False
6133,169.0,21.0,1.0,13.0,534.0,3413.5,0.02,50.5,67.59,172381.62,1.14,9576.76,139,2,24,1,28,56,332,202,37,True
6134,5.0,1.0,1.0,1.0,11.0,36.54,0.33,3.0,12.18,109.62,0.01,6.09,3,0,0,0,6,4,7,4,1,False
6135,8.0,3.0,1.0,1.0,33.0,132.0,0.1,9.9,13.33,1306.8,0.04,72.6,4,0,1,0,11,5,24,9,5,False
6136,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3,1,3,1,1,False
6137,39.0,6.0,1.0,6.0,145.0,781.89,0.03,32.45,24.1,25372.2,0.26,1409.57,24,6,7,0,22,20,86,59,11,False
6138,19.0,1.0,1.0,1.0,63.0,280.94,0.13,7.92,35.49,2224.14,0.09,123.56,12,0,4,0,10,12,44,19,1,False
6139,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3,1,3,1,1,False
6140,23.0,2.0,1.0,1.0,38.0,171.9,0.09,10.89,15.79,1871.75,0.06,103.99,13,1,4,2,14,9,24,14,3,True
6141,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2,0,0,0,3,1,3,1,1,False
6142,37.0,4.0,1.0,4.0,78.0,393.46,0.08,12.92,30.46,5082.23,0.13,282.35,23,8,4,0,15,18,47,31,7,False
6143,181.0,37.0,21.0,11.0,555.0,3366.68,0.02,59.33,56.75,199743.56,1.12,11096.86,137,18,15,9,23,44,328,227,73,True
6144,4.0,1.0,1.0,1.0,17.0,60.94,0.22,4.5,13.54,274.25,0.02,15.24,2,0,0,0,9,3,14,3,1,False
6145,12.0,3.0,3.0,1.0,30.0,125.1,0.12,8.64,14.47,1081.2,0.04,60.07,8,0,2,0,11,7,19,11,5,False
6146,20.0,7.0,6.0,2.0,54.0,253.82,0.04,24.75,10.26,6282.14,0.08,349.01,14,1,3,0,18,8,32,22,13,False
6147,44.0,7.0,1.0,7.0,130.0,677.23,0.03,28.82,23.5,19520.13,0.23,1084.45,38,0,4,0,20,17,81,49,12,False
6148,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
6149,36.0,4.0,1.0,3.0,104.0,510.32,0.06,15.68,32.54,7999.96,0.17,444.44,27,0,7,0,13,17,63,41,7,False
6150,42.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,13,False
6151,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
6152,133.0,3.0,3.0,2.0,310.0,1845.8,0.05,18.24,101.2,33667.41,0.62,1870.41,64,0,25,42,12,50,158,152,5,False
6153,7.0,2.0,1.0,2.0,10.0,28.07,0.38,2.67,10.53,74.86,0.01,4.16,5,0,0,0,4,3,6,4,3,False
6154,27.0,5.0,5.0,2.0,54.0,244.27,0.13,7.79,31.35,1903.29,0.08,105.74,22,0,0,0,11,12,37,17,9,False
6155,43.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,False
6156,245.0,16.0,1.0,14.0,1054.0,7201.87,0.02,43.03,167.38,309865.86,2.4,17214.77,219,0,24,0,17,97,563,491,31,False
6157,7.0,1.0,1.0,1.0,3.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,3,0,3,0,1,False
6158,29.0,4.0,4.0,2.0,74.0,355.74,0.05,18.67,19.06,6640.56,0.12,368.92,23,0,2,0,16,12,46,28,7,False
6159,19.0,2.0,1.0,2.0,40.0,175.69,0.19,5.23,33.59,919.01,0.06,51.06,13,0,3,1,8,13,23,17,3,False
6160,4.0,1.0,1.0,1.0,9.0,27.0,0.33,3.0,9.0,81.0,0.01,4.5,2,0,0,0,6,2,7,2,1,False
6161,27.0,5.0,3.0,3.0,79.0,417.55,0.07,13.52,30.88,5646.37,0.14,313.69,19,0,6,0,?,?,?,?,?,True
6162,20.0,4.0,1.0,3.0,45.0,197.65,0.11,9.09,21.74,1796.86,0.07,99.83,15,0,3,0,10,11,25,20,7,False
6163,4.0,2.0,1.0,1.0,11.0,34.87,0.19,5.25,6.64,183.06,0.01,10.17,2,0,0,0,7,2,8,3,3,False
6164,29.0,3.0,3.0,1.0,82.0,402.37,0.12,8.14,49.41,3276.4,0.13,182.02,16,7,4,0,9,21,44,38,5,True
6165,14.0,2.0,1.0,2.0,14.0,48.43,0.29,3.5,13.84,169.51,0.02,9.42,7,3,2,0,7,4,10,4,3,False
6166,5.0,1.0,1.0,1.0,11.0,30.88,0.2,5.0,6.18,154.4,0.01,8.58,3,0,0,0,5,2,7,4,1,False
6167,31.0,5.0,1.0,4.0,89.0,432.36,0.07,13.41,32.24,5798.71,0.14,322.15,23,0,6,0,12,17,51,38,9,False
6168,17.0,3.0,1.0,2.0,53.0,232.79,0.06,15.44,15.08,3593.74,0.08,199.65,13,0,2,0,13,8,34,19,5,True
6169,36.0,3.0,1.0,3.0,49.0,215.22,0.08,12.67,16.99,2726.17,0.07,151.45,17,9,8,0,12,9,30,19,4,False
6170,21.0,3.0,1.0,2.0,39.0,168.56,0.11,9.0,18.73,1517.0,0.06,84.28,15,0,3,0,12,8,27,12,5,False
6171,27.0,4.0,1.0,3.0,54.0,253.82,0.08,12.83,19.78,3257.4,0.08,180.97,21,0,4,0,14,12,32,22,7,False
6172,108.0,6.0,1.0,4.0,155.0,922.9,0.04,22.37,41.25,20646.6,0.31,1147.03,46,15,33,12,27,35,97,58,8,True
6173,5.0,1.0,1.0,1.0,7.0,18.09,0.5,2.0,9.05,36.19,0.01,2.0,3,0,0,0,4,2,5,2,1,False
6174,93.0,6.0,5.0,4.0,290.0,1719.91,0.03,29.51,58.28,50758.43,0.57,2819.91,59,12,19,1,20,41,169,121,11,False
6175,41.0,7.0,1.0,7.0,123.0,640.76,0.04,27.06,23.68,17338.29,0.21,963.24,36,0,3,0,20,17,77,46,12,False
6176,63.0,17.0,3.0,5.0,411.0,2243.83,0.02,64.58,34.74,144913.79,0.75,8050.77,43,10,7,0,20,24,256,155,33,False
6177,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3,2,3,2,1,False
6178,4.0,1.0,1.0,1.0,11.0,36.54,0.4,2.5,14.62,91.35,0.01,5.08,2,0,0,0,5,5,6,5,1,False
6179,20.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,11,False
6180,14.0,2.0,1.0,2.0,24.0,91.38,0.15,6.67,13.71,609.18,0.03,33.84,10,0,2,0,8,6,14,10,3,False
6181,20.0,3.0,1.0,3.0,41.0,180.09,0.11,9.33,19.29,1680.79,0.06,93.38,14,0,4,0,12,9,27,14,5,True
6182,12.0,1.0,1.0,1.0,42.0,164.09,0.19,5.33,30.77,875.14,0.05,48.62,8,0,0,0,6,9,26,16,1,False
6183,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2,0,0,0,3,2,3,2,1,True
6184,4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2,0,0,0,4,2,4,2,1,False
6185,377.0,48.0,19.0,44.0,1295.0,8764.8,0.01,84.86,103.28,743817.61,2.92,41323.2,303,36,36,0,28,81,804,491,89,False
6186,49.0,3.0,1.0,2.0,193.0,1100.18,0.05,18.21,60.4,20039.08,0.37,1113.28,37,0,9,0,17,35,118,75,5,False
6187,51.0,4.0,1.0,4.0,205.0,1168.59,0.05,19.91,58.68,23271.64,0.39,1292.87,33,8,8,0,17,35,123,82,7,False
6188,23.0,5.0,4.0,4.0,60.0,285.29,0.11,9.2,31.01,2624.7,0.1,145.82,18,0,3,0,12,15,37,23,9,False
6189,31.0,1.0,1.0,1.0,95.0,451.71,0.19,5.34,84.58,2412.57,0.15,134.03,28,1,0,0,5,22,48,47,1,False
6190,44.0,7.0,1.0,7.0,182.0,910.0,0.05,22.17,41.05,20171.67,0.3,1120.65,36,0,6,0,14,18,125,57,13,False
6191,15.0,3.0,1.0,1.0,21.0,72.65,0.34,2.92,24.91,211.89,0.02,11.77,13,0,0,0,5,6,14,7,5,False
6192,17.0,2.0,1.0,1.0,43.0,159.12,0.07,13.6,11.7,2164.02,0.05,120.22,11,0,3,0,8,5,26,17,3,False
6193,5.0,1.0,1.0,1.0,16.0,53.15,0.29,3.5,15.19,186.03,0.02,10.33,3,0,0,0,5,5,9,7,1,False
6194,25.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,False
6195,10.0,2.0,1.0,2.0,26.0,108.42,0.14,7.0,15.49,758.93,0.04,42.16,6,0,0,0,12,6,19,7,3,False
6196,13.0,4.0,1.0,4.0,56.0,245.97,0.07,14.67,16.77,3607.56,0.08,200.42,10,0,1,0,12,9,34,22,7,False
6197,59.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,7,False
6198,185.0,12.0,5.0,11.0,375.0,2298.48,0.03,39.39,58.35,90545.49,0.77,5030.3,106,59,16,0,23,47,214,161,21,False
6199,129.0,40.0,29.0,6.0,651.0,3920.56,0.01,93.84,41.78,367897.01,1.31,20438.72,106,10,11,0,28,37,403,248,79,False
6200,5.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,3,0,0,0,5,3,6,3,1,False
6201,17.0,3.0,1.0,2.0,39.0,171.3,0.09,11.33,15.11,1941.4,0.06,107.86,8,3,3,1,12,9,22,17,5,False
6202,10.0,1.0,1.0,1.0,20.0,80.0,0.29,3.5,22.86,280.0,0.03,15.56,5,1,2,0,7,9,11,9,1,False
6203,168.0,16.0,14.0,12.0,632.0,4216.97,0.03,31.82,132.53,134181.03,1.41,7454.5,109,14,43,0,19,83,354,278,31,True
6204,11.0,1.0,1.0,1.0,21.0,79.95,0.19,5.33,14.99,426.42,0.03,23.69,5,0,4,0,8,6,13,8,1,False
6205,73.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,15,False
6206,29.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,False
6207,26.0,2.0,1.0,2.0,61.0,283.28,0.15,6.47,43.79,1832.44,0.09,101.8,18,0,4,1,9,16,38,23,3,False
6208,34.0,5.0,3.0,5.0,102.0,542.84,0.09,11.56,46.98,6272.78,0.18,348.49,27,0,5,0,13,27,54,48,9,True
6209,12.0,4.0,1.0,2.0,45.0,203.56,0.11,8.71,23.38,1772.67,0.07,98.48,8,0,2,0,11,12,26,19,7,True
6210,5.0,1.0,1.0,1.0,9.0,27.0,0.4,2.5,10.8,67.5,0.01,3.75,3,0,0,0,5,3,6,3,1,False
6211,72.0,10.0,1.0,1.0,264.0,1031.42,0.01,84.0,12.28,86639.21,0.34,4813.29,62,0,8,0,9,6,152,112,19,False
6212,11.0,2.0,1.0,2.0,13.0,41.21,0.25,4.0,10.3,164.84,0.01,9.16,8,0,0,1,6,3,9,4,3,False
6213,29.0,3.0,1.0,3.0,79.0,398.51,0.09,11.42,34.89,4551.37,0.13,252.85,18,3,5,0,14,19,48,31,5,False
6214,21.0,8.0,1.0,3.0,94.0,412.88,0.04,24.67,16.74,10184.32,0.14,565.8,15,0,4,0,12,9,57,37,15,False
6215,58.0,11.0,3.0,7.0,156.0,909.93,0.05,20.63,44.1,18774.01,0.3,1043.0,49,2,3,2,23,34,95,61,19,True
6216,14.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,False
6217,10.0,3.0,3.0,2.0,20.0,80.0,0.17,5.83,13.71,466.67,0.03,25.93,6,0,2,0,10,6,13,7,5,False
6218,27.0,6.0,4.0,4.0,72.0,356.7,0.06,17.0,20.98,6063.94,0.12,336.89,21,0,4,0,17,14,44,28,11,True
6219,19.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,9,False
6220,19.0,2.0,1.0,2.0,50.0,216.1,0.13,7.67,28.19,1656.74,0.07,92.04,13,0,0,0,8,12,27,23,3,False
6221,15.0,3.0,1.0,3.0,23.0,85.11,0.21,4.67,18.24,397.18,0.03,22.07,13,0,0,0,7,6,15,8,5,True
6222,30.0,5.0,1.0,1.0,84.0,343.35,0.03,38.4,8.94,13184.52,0.11,732.47,22,1,4,0,12,5,52,32,9,False
6223,8.0,1.0,1.0,1.0,24.0,91.38,0.42,2.4,38.07,219.3,0.03,12.18,6,0,0,0,4,10,12,12,1,False
6224,35.0,5.0,1.0,2.0,63.0,302.86,0.07,15.33,19.75,4643.9,0.1,257.99,25,3,5,0,16,12,40,23,9,False
6225,8.0,1.0,1.0,1.0,17.0,60.94,0.22,4.5,13.54,274.25,0.02,15.24,3,0,0,0,9,3,14,3,1,False
6226,17.0,3.0,1.0,2.0,59.0,295.0,0.09,10.89,27.09,3212.22,0.1,178.46,13,0,2,0,14,18,31,28,5,False
6227,21.0,7.0,1.0,1.0,78.0,342.6,0.04,23.33,14.68,7994.02,0.11,444.11,18,0,1,0,12,9,43,35,13,False
6228,115.0,2.0,1.0,1.0,580.0,3746.47,0.04,28.22,132.74,105742.77,1.25,5874.6,87,1,25,0,19,69,375,205,3,True
6229,12.0,1.0,1.0,1.0,50.0,204.37,0.15,6.65,30.73,1359.08,0.07,75.5,10,0,0,0,7,10,31,19,1,False
6230,52.0,4.0,3.0,3.0,64.0,317.07,0.08,13.13,24.16,4161.52,0.11,231.2,20,19,9,2,15,16,36,28,7,True
6231,10.0,1.0,1.0,1.0,38.0,155.32,0.17,5.95,26.1,924.18,0.05,51.34,8,0,0,0,7,10,21,17,1,False
6232,44.0,2.0,1.0,2.0,90.0,423.04,0.06,15.86,26.68,6708.2,0.14,372.68,19,12,5,0,12,14,53,37,3,False
6233,12.0,3.0,3.0,1.0,22.0,83.76,0.11,8.75,9.57,732.92,0.03,40.72,9,0,1,0,10,4,15,7,5,False
6234,263.0,17.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,69,False
6235,11.0,1.0,1.0,1.0,36.0,155.59,0.15,6.55,23.77,1018.4,0.05,56.58,7,0,2,0,9,11,20,16,1,False
6236,19.0,3.0,3.0,1.0,22.0,83.76,0.16,6.25,13.4,523.51,0.03,29.08,9,6,2,0,10,4,17,5,5,False
6237,23.0,5.0,1.0,4.0,81.0,408.6,0.06,15.42,26.5,6299.19,0.14,349.95,20,0,1,0,15,18,44,37,9,False
6238,44.0,4.0,1.0,4.0,131.0,706.39,0.06,16.32,43.28,11528.34,0.24,640.46,27,0,9,0,17,25,83,48,7,False
6239,221.0,19.0,16.0,14.0,948.0,6489.52,0.02,65.2,99.53,423109.63,2.16,23506.09,120,42,31,28,27,88,523,425,35,False
6240,4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2,0,0,0,4,2,4,2,1,False
6241,19.0,6.0,1.0,6.0,58.0,232.0,0.06,16.67,13.92,3866.67,0.08,214.81,12,0,5,0,10,6,38,20,11,False
6242,34.0,5.0,4.0,4.0,132.0,665.86,0.04,26.82,24.82,17860.72,0.22,992.26,24,0,8,0,16,17,75,57,9,False
6243,52.0,3.0,1.0,3.0,119.0,641.69,0.08,13.0,49.36,8341.92,0.21,463.44,32,11,7,0,14,28,67,52,5,False
6244,9.0,3.0,1.0,1.0,34.0,151.62,0.11,9.0,16.85,1364.59,0.05,75.81,7,0,0,0,12,10,19,15,5,False
